business,industry,order,stage,capital,revenue,inputs,maintenance,profit_after_tax,payback_hours,npc_profit,utility_stress_profit,upgrade_payback_hours,input_output_scale_ratio
poultry_farm_v2,agrarian,3,16,146779.09,25647.6226,1619.5074,33.6,20875.2282,7.0313,18055.2369,23416.1197,5.9016,0.326757
poultry_farm_v2,agrarian,3,17,159915.65,28212.3848,1668.0919,33.6,23064.3028,6.9335,20034.1699,25914.9457,6.001,0.305963
poultry_farm_v2,agrarian,3,18,174628.59,31033.6238,1718.135,33.6,25475.2433,6.8548,22216.0966,28668.2693,6.1026,0.286493
poultry_farm_v2,agrarian,3,19,191107.09,34136.9911,1769.6795,33.6,28130.3291,6.7936,24621.4737,31701.6833,6.2064,0.268262
poultry_farm_v2,agrarian,3,20,233590.99,44873.0729,1782.669,33.6,37459.4194,6.2358,33190.8548,42420.1364,4.5539,0.205577
poultry_farm_v2,agrarian,3,21,254261.62,49360.3813,1836.1487,33.6,41316.8504,6.1539,36700.482,46834.8652,5.3587,0.192495
poultry_farm_v2,agrarian,3,22,277412.72,54296.4194,1891.2327,33.6,45563.2804,6.0885,40566.6865,51696.1464,5.4519,0.180245
poultry_farm_v2,agrarian,3,23,303341.96,59726.057,1947.9705,33.6,50237.7032,6.0381,44825.2898,57048.7827,5.547,0.168775
poultry_farm_v2,agrarian,3,24,332382.7,65698.6627,2006.4093,33.6,55383.0284,6.0015,49515.7162,62942.0786,5.6441,0.158035
poultry_farm_v2,agrarian,3,25,364908.33,72268.5333,2066.6016,33.6,61046.4486,5.9776,54681.3242,69430.2597,5.7431,0.147978
poultry_farm_v2,agrarian,3,26,401337.04,79495.3828,2128.5999,33.6,67279.8692,5.9652,60369.8064,76572.9687,5.8441,0.138561
poultry_farm_v2,agrarian,3,27,442137.19,87444.9238,2192.4578,33.6,74140.4135,5.9635,66633.6524,84435.8455,5.9471,0.129744
poultry_farm_v2,agrarian,3,28,487833.36,96189.4162,2258.2308,33.6,81690.8993,5.9717,73530.5868,93091.0744,6.0521,0.121487
poultry_farm_v2,agrarian,3,29,539013.07,105808.3573,2325.9778,33.6,90000.4381,5.989,81124.1191,102618.0731,6.1592,0.113756
poultry_farm_v2,agrarian,3,30,694676.27,146650.3824,2311.9057,33.6,125545.2427,5.5333,113818.8473,143479.196,4.3794,0.081579
poultry_farm_v2,agrarian,3,31,758876.1,161315.4168,2381.2635,33.6,138243.4814,5.4894,125446.8382,158050.1021,5.0558,0.076387
poultry_farm_v2,agrarian,3,32,830779.91,177446.9596,2452.7013,33.6,152215.7727,5.4579,138244.9157,174084.6935,5.1462,0.071526
poultry_farm_v2,agrarian,3,33,911312.18,195191.655,2526.2822,33.6,167589.6424,5.4378,152330.3008,191729.5292,5.2383,0.066975
poultry_farm_v2,agrarian,3,34,1001508.32,214710.8232,2602.0701,33.6,184505.3832,5.4281,167831.9534,211145.8424,5.3321,0.062713
poultry_farm_v2,agrarian,3,35,1102528.0,236181.9055,2680.1323,33.6,203117.3107,5.428,184891.7259,232510.983,5.4277,0.058722
poultry_farm_v2,agrarian,3,36,1215670.04,259800.0944,2760.5372,33.6,223595.1828,5.4369,203665.6698,256020.0512,5.5251,0.054985
poultry_farm_v2,agrarian,3,37,1342389.13,285780.105,2843.3528,33.6,246125.7424,5.4541,224325.4549,281887.6691,5.6243,0.051486
poultry_farm_v2,agrarian,3,38,1484314.51,314358.1144,2928.6537,33.6,270914.3988,5.4789,247059.911,310349.9129,5.7254,0.048209
poultry_farm_v2,agrarian,3,39,1643270.93,345793.9302,3016.5135,33.6,298187.1205,5.5109,272076.7739,341666.4904,5.8284,0.045142
poultry_farm_v2,agrarian,3,40,2130071.22,503994.6509,2960.979,33.6,435870.0625,4.8869,398720.6522,499942.5794,3.5357,0.030402
poultry_farm_v2,agrarian,3,41,2329466.16,554394.1154,3049.808,33.6,479640.3155,4.8567,438906.9804,550221.4904,4.5555,0.028467
poultry_farm_v2,agrarian,3,42,2552788.49,609833.5281,3141.3029,33.6,527793.0039,4.8367,483121.2682,605536.7313,4.6378,0.026656
poultry_farm_v2,agrarian,3,43,2802909.5,670816.8771,3235.5414,33.6,580766.53,4.8262,531766.5896,666392.1852,4.7216,0.024959
poultry_farm_v2,agrarian,3,44,3083045.03,737898.568,3332.6076,33.6,639043.1536,4.8245,585286.343,733342.1434,4.807,0.023371
poultry_farm_v2,agrarian,3,45,3396796.82,811688.4227,3432.5865,33.6,703153.3455,4.8308,644168.2584,806996.3124,4.8939,0.021884
poultry_farm_v2,agrarian,3,46,3748198.83,892857.2644,3535.5642,33.6,773680.6472,4.8446,708948.8652,888025.3987,4.9825,0.020491
poultry_farm_v2,agrarian,3,47,4141769.08,982142.993,3641.631,33.6,851266.9529,4.8654,780218.3479,977167.1795,5.0727,0.019187
poultry_farm_v2,agrarian,3,48,4582567.76,1080357.2896,3750.8793,33.6,936618.345,4.8927,858625.9127,1075233.2105,5.1645,0.017966
poultry_farm_v2,agrarian,3,49,5076262.28,1188393.0224,3863.4057,33.6,1030511.5345,4.926,944885.7093,1183116.2289,5.258,0.016823
poultry_farm_v2,agrarian,3,50,6589986.53,1817052.9276,3740.5494,33.6,1577552.5371,4.1773,1447997.918,1811942.8677,2.7671,0.010653
vegetable_farm_v2,agrarian,4,1,92902.08,6277.671,702.4,59.5,4798.7208,19.3598,3909.0368,5215.771,,1.0
vegetable_farm_v2,agrarian,4,2,97152.08,6905.4381,723.472,59.5,5326.5455,18.2392,4379.6425,5813.4661,8.0519,0.936364
vegetable_farm_v2,agrarian,4,3,101912.08,7595.9819,745.1762,59.5,5908.436,17.2486,4899.5213,6473.0358,8.1802,0.876777
vegetable_farm_v2,agrarian,4,4,107243.28,8355.5801,767.5314,59.5,6549.8373,16.3734,5473.6669,7200.7306,8.3118,0.820982
vegetable_farm_v2,agrarian,4,5,113214.22,9191.1381,790.5575,59.5,7256.7401,15.6013,6107.5742,8003.4279,8.4466,0.768738
vegetable_farm_v2,agrarian,4,6,119901.68,10110.2519,814.2741,59.5,8035.7357,14.9211,6807.2905,8888.6957,8.5847,0.719818
vegetable_farm_v2,agrarian,4,7,127391.63,11121.2771,838.7021,59.5,8894.0752,14.3232,7579.4685,9864.8594,8.7261,0.674011
vegetable_farm_v2,agrarian,4,8,135780.38,12233.4042,863.8635,59.5,9839.7354,13.7992,8431.4281,10941.0785,8.8708,0.63112
vegetable_farm_v2,agrarian,4,9,145175.78,13456.7465,889.7792,59.5,10881.4965,13.3415,9371.2283,12127.4363,9.0188,0.590958
vegetable_farm_v2,agrarian,4,10,163996.82,16726.7351,907.3076,59.5,13711.1369,11.9608,11960.9266,15372.41,6.6514,0.484794
vegetable_farm_v2,agrarian,4,11,175782.4,18399.408,934.527,59.5,15142.6814,11.6084,13258.2358,17006.2378,8.2328,0.453944
vegetable_farm_v2,agrarian,4,12,188982.25,20239.3494,962.5633,59.5,16719.0389,11.3034,14688.1345,18806.1685,8.3736,0.425057
vegetable_farm_v2,agrarian,4,13,203766.09,22263.2831,991.4397,59.5,18454.7388,11.0414,16263.9669,20788.8925,8.5175,0.398007
vegetable_farm_v2,agrarian,4,14,220323.99,24489.6089,1021.1828,59.5,20365.7657,10.8184,18000.4129,22972.7717,8.6644,0.37268
vegetable_farm_v2,agrarian,4,15,238868.84,26938.5723,1051.8187,59.5,22469.7106,10.6307,19913.6298,25378.0144,8.8143,0.348964
vegetable_farm_v2,agrarian,4,16,259639.07,29632.4276,1083.3733,59.5,24785.9123,10.4753,22021.3821,28026.8379,8.9674,0.326757
vegetable_farm_v2,agrarian,4,17,282901.72,32595.6704,1115.8741,59.5,27335.6578,10.3492,24343.2252,30943.6986,9.1235,0.305963
vegetable_farm_v2,agrarian,4,18,308955.89,35855.2381,1149.3505,59.5,30142.3572,10.2499,26900.6648,34155.4919,9.2829,0.286493
vegetable_farm_v2,agrarian,4,19,338136.56,39440.7675,1183.8313,59.5,33231.7695,10.1751,29717.3671,37691.8136,9.4454,0.268262
vegetable_farm_v2,agrarian,4,20,402285.46,51844.8867,1192.5207,59.5,44015.7935,9.1396,39627.6284,50083.532,5.9485,0.205577
vegetable_farm_v2,agrarian,4,21,438889.7,57029.3766,1228.296,59.5,48495.1752,9.0502,43721.5573,55216.9667,8.1717,0.192495
vegetable_farm_v2,agrarian,4,22,479886.45,62732.3143,1265.1446,59.5,53424.6726,8.9825,48228.6345,60867.3175,8.3166,0.180245
vegetable_farm_v2,agrarian,4,23,525802.81,69005.5407,1303.0995,59.5,58849.3589,8.9347,53190.2833,67086.3782,8.4643,0.168775
vegetable_farm_v2,agrarian,4,24,577229.13,75906.0948,1342.1923,59.5,64818.8302,8.9053,58652.0874,73931.1427,8.6149,0.158035
vegetable_farm_v2,agrarian,4,25,634826.61,83496.7093,1382.4581,59.5,71387.6336,8.8927,64664.1803,81464.2936,8.7683,0.147978
vegetable_farm_v2,agrarian,4,26,699335.78,91846.3758,1423.932,59.5,78615.7612,8.8956,71281.7027,89754.7725,8.9247,0.138561
vegetable_farm_v2,agrarian,4,27,771586.05,101031.0165,1466.6498,59.5,86569.234,8.9129,78565.3385,98878.4502,9.0841,0.129744
vegetable_farm_v2,agrarian,4,28,852506.36,111134.1182,1510.6489,59.5,95320.6533,8.9436,86581.8213,108918.7605,9.2465,0.121487
vegetable_farm_v2,agrarian,4,29,943137.1,122247.5294,1555.9684,59.5,104949.893,8.9865,95404.5709,119967.4959,9.412,0.113756
vegetable_farm_v2,agrarian,4,30,1199590.24,169435.0748,1546.5549,59.5,146011.2473,8.2157,133168.7275,167168.4754,6.2456,0.081579
vegetable_farm_v2,agrarian,4,31,1313277.44,186378.5779,1592.9519,59.5,160711.7296,8.1716,146653.9345,184045.765,7.7336,0.076387
vegetable_farm_v2,agrarian,4,32,1440607.11,205016.4369,1640.7404,59.5,176885.091,8.1443,161492.539,202615.4247,7.8728,0.071526
vegetable_farm_v2,agrarian,4,33,1583216.34,225518.08,1689.9625,59.5,194678.6972,8.1325,177820.0203,223046.8226,8.0146,0.066975
vegetable_farm_v2,agrarian,4,34,1742938.68,248069.8911,1740.661,59.5,214254.6652,8.1349,195785.4214,245526.2815,8.1591,0.062713
vegetable_farm_v2,agrarian,4,35,1921827.7,272876.8802,1792.8809,59.5,235791.3144,8.1505,215552.6828,270258.7472,8.3063,0.058722
vegetable_farm_v2,agrarian,4,36,2122183.4,300164.5663,1846.6679,59.5,259484.8067,8.1784,237302.1512,297469.6735,8.4561,0.054985
vegetable_farm_v2,agrarian,4,37,2346581.78,330181.0242,1902.0676,59.5,285550.9273,8.2177,261232.218,327407.0701,8.6088,0.051486
vegetable_farm_v2,agrarian,4,38,2597907.97,363199.1254,1959.1299,59.5,314227.0311,8.2676,287561.1055,360343.7373,8.7643,0.048209
vegetable_farm_v2,agrarian,4,39,2879393.3,399519.043,2017.9039,59.5,345774.226,8.3274,316528.8785,396579.7781,8.9227,0.045142
vegetable_farm_v2,agrarian,4,40,3707602.36,582299.0024,1980.754,59.5,504825.1112,7.3443,462808.571,579412.7545,5.2072,0.030402
vegetable_farm_v2,agrarian,4,41,4060697.56,640528.902,2040.1763,59.5,555433.4264,7.3109,509303.3572,637557.8521,6.977,0.028467
vegetable_farm_v2,agrarian,4,42,4456164.18,704581.7935,2101.382,59.5,611106.193,7.292,560453.8618,701523.3964,7.1034,0.026656
vegetable_farm_v2,agrarian,4,43,4899086.8,775039.9685,2164.4231,59.5,672349.9594,7.2865,616725.8401,771891.6049,7.2321,0.024959
vegetable_farm_v2,agrarian,4,44,5395160.13,852543.9691,2229.3558,59.5,739721.9486,7.2935,678631.6416,849302.9397,7.3632,0.023371
vegetable_farm_v2,agrarian,4,45,5950762.26,937798.3635,2296.2369,59.5,813835.0851,7.312,746734.8354,934461.8876,7.4967,0.021884
vegetable_farm_v2,agrarian,4,46,6573036.65,1031578.1992,2365.1241,59.5,895363.6103,7.3412,821655.3732,1028143.4139,7.6326,0.020491
vegetable_farm_v2,agrarian,4,47,7269983.97,1134736.0216,2436.0777,59.5,985049.1862,7.3803,904075.2007,1131199.9779,7.771,0.019187
vegetable_farm_v2,agrarian,4,48,8050564.96,1248209.6206,2509.1596,59.5,1083707.6361,7.4287,994744.4571,1244569.2812,7.912,0.017966
vegetable_farm_v2,agrarian,4,49,8924815.67,1373030.5871,2584.4344,59.5,1192236.3878,7.4858,1094488.318,1369282.8225,8.0555,0.016823
vegetable_farm_v2,agrarian,4,50,11665300.14,2099363.7636,2502.2494,59.5,1824217.7523,6.3947,1675678.1367,2095733.2857,4.3363,0.010653
livestock_v2,agrarian,5,1,160515.06,9221.7905,1673.3333,105.0,6475.8077,24.7869,4762.4324,6846.7905,,1.0
livestock_v2,agrarian,5,2,168015.06,10143.9696,1723.5333,105.0,7234.4295,23.2244,5424.8756,7700.8696,9.8863,0.936364
livestock_v2,agrarian,5,3,176415.06,11158.3665,1775.2393,105.0,8071.9706,21.8553,6158.8342,8645.1235,10.0294,0.876777
livestock_v2,agrarian,5,4,185823.06,12274.2032,1828.4965,105.0,8996.4148,20.6552,6971.6178,9688.7129,10.1769,0.820982
livestock_v2,agrarian,5,5,196360.02,13501.6235,1883.3517,105.0,10016.5464,19.6036,7871.2712,10841.718,10.329,0.768738
livestock_v2,agrarian,5,6,208161.42,14851.7858,1939.8518,105.0,11142.0326,18.6825,8866.6509,12115.2338,10.4856,0.719818
livestock_v2,agrarian,5,7,221378.98,16336.9644,1998.047,105.0,12383.5081,17.8769,9967.501,13521.4664,10.6467,0.674011
livestock_v2,agrarian,5,8,236182.65,17970.6599,2057.9892,105.0,13752.6736,17.1736,11184.5442,15073.8459,10.8122,0.63112
livestock_v2,agrarian,5,9,252762.76,19767.7287,2119.7285,105.0,15262.4102,16.5611,12529.5902,16787.1608,10.9821,0.590958
livestock_v2,agrarian,5,10,276938.5,24571.2856,2161.4865,105.0,19405.1752,14.2714,16309.7987,21534.0698,5.8357,0.484794
livestock_v2,agrarian,5,11,297736.59,27028.4132,2226.3315,105.0,21486.4611,13.8569,18178.2333,23903.2304,9.9929,0.453944
livestock_v2,agrarian,5,12,321030.45,29731.2555,2293.1226,105.0,23779.8256,13.5001,20240.3204,26515.4656,10.1571,0.425057
livestock_v2,agrarian,5,13,347119.57,32704.3792,2361.915,105.0,26306.5938,13.1952,22515.6308,29395.2673,10.3251,0.398007
livestock_v2,agrarian,5,14,376339.39,35974.8134,2432.7723,105.0,29090.2257,12.937,25025.6922,32569.5784,10.497,0.37268
livestock_v2,agrarian,5,15,409065.59,39572.2984,2505.7564,105.0,32156.5415,12.7211,27794.2041,36068.0551,10.6728,0.348964
livestock_v2,agrarian,5,16,445718.93,43529.5255,2580.9293,105.0,35533.9287,12.5435,30847.2265,39923.3047,10.8526,0.326757
livestock_v2,agrarian,5,17,486770.67,47882.478,2658.3561,105.0,39253.6361,12.4007,34213.4483,44171.2221,11.0363,0.305963
livestock_v2,agrarian,5,18,532748.62,52670.7268,2738.1071,105.0,43350.0291,12.2895,37924.4207,48851.2826,11.224,0.286493
livestock_v2,agrarian,5,19,584243.93,57937.8077,2820.2511,105.0,47860.9243,12.2071,42014.8696,54006.9293,11.4158,0.268262
livestock_v2,agrarian,5,20,665140.27,76159.245,2840.9519,105.0,63695.565,10.4425,56560.9682,72200.2844,5.1088,0.205577
livestock_v2,agrarian,5,21,729735.98,83775.1714,2926.1798,105.0,70247.2727,10.3881,62525.8675,79700.5929,9.8594,0.192495
livestock_v2,agrarian,5,22,802083.18,92152.6885,3013.9645,105.0,77459.3399,10.3549,69096.2041,87959.0235,10.0314,0.180245
livestock_v2,agrarian,5,23,883112.04,101367.95,3104.3847,105.0,85397.9518,10.3411,76332.7829,97051.6233,10.2069,0.168775
livestock_v2,agrarian,5,24,973864.37,111504.745,3197.5158,105.0,94135.9394,10.3453,84302.5223,107062.0791,10.386,0.158035
livestock_v2,agrarian,5,25,1075506.97,122655.2268,3293.4413,105.0,103753.4034,10.366,93079.0196,118082.431,10.5685,0.147978
livestock_v2,agrarian,5,26,1189346.69,134920.7431,3392.2449,105.0,114338.4434,10.402,102743.2271,130213.9128,10.7548,0.138561
livestock_v2,agrarian,5,27,1316847.17,148412.822,3494.012,105.0,125988.0147,10.4522,113384.2395,143567.9371,10.9446,0.129744
livestock_v2,agrarian,5,28,1459647.71,163254.1042,3598.8313,105.0,138808.7374,10.5155,125100.0364,158267.0243,11.1383,0.121487
livestock_v2,agrarian,5,29,1619584.32,179579.5137,3706.7964,105.0,152917.914,10.5912,137998.4163,174445.9711,11.3356,0.113756
livestock_v2,agrarian,5,30,2038198.61,248897.2045,3684.3704,105.0,213243.8157,9.5581,193486.208,243794.0845,6.9392,0.081579
livestock_v2,agrarian,5,31,2238823.09,273786.9185,3794.9025,105.0,234801.704,9.535,213232.1811,268533.8536,9.3063,0.076387
livestock_v2,agrarian,5,32,2463522.51,301165.6122,3908.7494,105.0,258522.1207,9.5293,234964.3657,295758.1056,9.4728,0.071526
livestock_v2,agrarian,5,33,2715185.86,331282.1725,4026.0116,105.0,284621.5101,9.5396,258881.7207,325715.5911,9.6425,0.066975
livestock_v2,agrarian,5,34,2997048.81,364410.3944,4146.7911,105.0,313337.9849,9.5649,285203.1289,358679.9667,9.8154,0.062713
livestock_v2,agrarian,5,35,3312735.31,400851.4339,4271.195,105.0,344933.4578,9.604,314169.3545,394952.243,9.9915,0.058722
livestock_v2,agrarian,5,36,3666304.19,440936.5745,4399.3322,105.0,379696.0508,9.6559,346045.2612,434863.5561,10.171,0.054985
livestock_v2,agrarian,5,37,4062301.34,485030.2338,4531.3114,105.0,417942.7125,9.7198,381122.22,478778.1759,10.3538,0.051486
livestock_v2,agrarian,5,38,4505818.14,533533.2553,4667.2513,105.0,460022.0735,9.7948,419720.7273,527096.7849,10.54,0.048209
livestock_v2,agrarian,5,39,5002556.96,586886.5882,4807.2691,105.0,506317.6576,9.8803,462193.3669,580260.1733,10.7297,0.045142
livestock_v2,agrarian,5,40,6410894.46,855387.1983,4718.7665,105.0,739990.1857,8.6635,677126.6089,848880.8437,6.027,0.030402
livestock_v2,agrarian,5,41,7034003.64,940925.9172,4860.3289,105.0,814285.7119,8.6383,745345.2405,934227.5229,8.3869,0.028467
livestock_v2,agrarian,5,42,7731885.92,1035018.5108,5006.1398,105.0,896019.4128,8.6292,820400.599,1028122.3132,8.5385,0.026656
livestock_v2,agrarian,5,43,8513514.07,1138520.3554,5156.3231,105.0,985935.3581,8.635,902976.7997,1131420.4231,8.6929,0.024959
livestock_v2,agrarian,5,44,9388937.6,1252372.3965,5311.0127,105.0,1084852.0539,8.6546,993826.3981,1245062.6163,8.8501,0.023371
livestock_v2,agrarian,5,45,10369411.95,1377609.6325,5470.3442,105.0,1193669.8308,8.687,1093777.1897,1370083.7074,9.0102,0.021884
livestock_v2,agrarian,5,46,11467543.23,1515370.5948,5634.4547,105.0,1313379.0919,8.7313,1203739.7938,1507622.0417,9.1733,0.020491
livestock_v2,agrarian,5,47,12697450.26,1666907.658,5803.4881,105.0,1445069.2778,8.7867,1324715.8942,1658929.7986,9.3394,0.019187
livestock_v2,agrarian,5,48,14074946.13,1833598.4192,5977.5918,105.0,1589938.7698,8.8525,1457807.3477,1825384.3753,9.5085,0.017966
livestock_v2,agrarian,5,49,15617741.51,2016958.2675,6156.9196,105.0,1749305.8227,8.928,1604226.2347,2008500.9524,9.6808,0.016823
livestock_v2,agrarian,5,50,20378897.59,3083929.185,5961.1295,105.0,2677740.8583,7.6105,2458096.6538,3075737.4735,5.1282,0.010653
oilseed_farm,agrarian,6,1,273277.8,9013.4172,686.9333,182.0,7085.701,38.5675,5998.3338,7877.8172,,1.0
oilseed_farm,agrarian,6,2,286277.8,9914.7589,707.5413,182.0,7851.9393,36.4595,6688.4951,8750.5509,16.966,0.936364
oilseed_farm,agrarian,6,3,300837.8,10906.2348,728.7676,182.0,8696.0565,34.5947,7449.8365,9712.5606,17.2488,0.876777
oilseed_farm,agrarian,6,4,317145.0,11996.8583,750.6306,182.0,9625.8781,32.9471,8289.5407,10772.8338,17.538,0.820982
oilseed_farm,agrarian,6,5,335409.06,13196.5441,773.1496,182.0,10650.0132,31.4938,9215.5108,11941.2587,17.8336,0.768738
oilseed_farm,agrarian,6,6,355864.81,14516.1985,796.344,182.0,11777.9335,30.2145,10236.4429,13228.7148,18.1358,0.719818
oilseed_farm,agrarian,6,7,378775.25,15967.8184,820.2341,182.0,13020.0583,29.0917,11361.9035,14647.1704,18.4446,0.674011
oilseed_farm,agrarian,6,8,404434.94,17564.5993,844.8414,182.0,14387.8494,28.1095,12602.4173,16209.7915,18.7599,0.63112
oilseed_farm,agrarian,6,9,433173.8,19321.062,870.1865,182.0,15893.9216,27.2541,13969.5698,17931.0701,19.082,0.590958
oilseed_farm,agrarian,6,10,480105.07,24016.0789,887.329,182.0,19963.6724,24.0489,17699.8697,22602.2899,11.5317,0.484794
oilseed_farm,agrarian,6,11,516155.09,26417.6859,913.949,182.0,22029.9111,23.4297,19581.2252,24966.943,17.4472,0.453944
oilseed_farm,agrarian,6,12,556531.12,29059.4553,941.3679,182.0,24304.396,22.8984,21653.5124,27570.6495,17.7517,0.425057
oilseed_farm,agrarian,6,13,601752.27,31965.3991,969.6085,182.0,26807.9978,22.4467,23935.9066,30437.3898,18.0624,0.398007
oilseed_farm,agrarian,6,14,652399.96,35161.9354,998.6967,182.0,29563.6777,22.0676,26449.5033,33593.5459,18.3794,0.37268
oilseed_farm,agrarian,6,15,709125.37,38678.1325,1028.6579,182.0,32596.7029,21.7545,29217.5191,37068.1509,18.7026,0.348964
oilseed_farm,agrarian,6,16,772657.83,42545.9431,1059.5177,182.0,35934.8501,21.5016,32265.4779,40893.1219,19.0323,0.326757
oilseed_farm,agrarian,6,17,843814.18,46800.5374,1091.3028,182.0,39608.6941,21.3038,35621.4757,45103.5922,19.3684,0.305963
oilseed_farm,agrarian,6,18,923509.3,51480.592,1124.0421,182.0,43651.8585,21.1562,39316.4105,49738.1982,19.7111,0.286493
oilseed_farm,agrarian,6,19,1012767.83,56628.6593,1157.7636,182.0,48101.3393,21.0549,43384.282,54839.4533,20.0604,0.268262
oilseed_farm,agrarian,6,20,1158491.33,74438.3695,1166.2617,182.0,63588.3938,18.2186,57619.3031,72637.3665,9.4094,0.205577
oilseed_farm,agrarian,6,21,1270457.23,81882.2083,1201.2493,182.0,70034.0944,18.1406,63521.8928,80032.6356,17.3706,0.192495
oilseed_farm,agrarian,6,22,1395859.04,90070.4291,1237.2865,182.0,77126.4941,18.0983,70018.4136,88170.8296,17.6812,0.180245
oilseed_farm,agrarian,6,23,1536309.07,99077.4648,1274.4056,182.0,84930.3215,18.0891,77168.3635,97126.3366,17.9976,0.168775
oilseed_farm,agrarian,6,24,1693613.1,108985.2113,1312.6376,182.0,93516.7992,18.1103,85037.2127,106981.0095,18.32,0.158035
oilseed_farm,agrarian,6,25,1869793.61,119883.7396,1352.0167,182.0,102964.259,18.1596,93696.9667,117824.8717,18.6485,0.147978
oilseed_farm,agrarian,6,26,2067115.79,131872.1073,1392.5774,182.0,113358.851,18.2352,103226.8198,129756.9331,18.9832,0.138561
oilseed_farm,agrarian,6,27,2288116.63,145059.3225,1434.3546,182.0,124795.3821,18.3349,113713.9261,142886.1533,19.3241,0.129744
oilseed_farm,agrarian,6,28,2535637.57,159565.2548,1477.3848,182.0,137378.1069,18.4574,125254.1267,157332.3511,19.6715,0.121487
oilseed_farm,agrarian,6,29,2812861.02,175521.7794,1521.7064,182.0,151221.7235,18.6009,137952.8639,173227.3484,20.0254,0.113756
oilseed_farm,agrarian,6,30,3517336.84,243273.1848,1512.5001,182.0,210173.4557,16.7354,192167.7977,240991.534,11.95,0.081579
oilseed_farm,agrarian,6,31,3865085.94,267600.497,1557.8755,182.0,231298.7407,16.7104,211561.5843,265255.8561,16.4613,0.076387
oilseed_farm,agrarian,6,32,4254564.93,294360.5485,1604.6117,182.0,254539.325,16.7148,232899.5212,291951.0285,16.7586,0.071526
oilseed_farm,agrarian,6,33,4690781.4,323796.6024,1652.7499,182.0,280106.8117,16.7464,256376.157,321320.257,17.0614,0.066975
oilseed_farm,agrarian,6,34,5179343.84,356176.2672,1702.3321,182.0,308233.9835,16.8033,282205.5156,353631.0919,17.3698,0.062713
oilseed_farm,agrarian,6,35,5726533.78,391793.8939,1753.4021,182.0,339176.8878,16.8836,310623.0119,389177.8232,17.6839,0.058722
oilseed_farm,agrarian,6,36,6339386.51,430973.2806,1806.0047,182.0,373217.19,16.9858,341887.6173,428284.187,18.0037,0.054985
oilseed_farm,agrarian,6,37,7025781.56,474070.6104,1860.1846,182.0,410664.7305,17.1083,376284.2115,471306.3045,18.3295,0.051486
oilseed_farm,agrarian,6,38,7794544.02,521477.6697,1915.9903,182.0,451860.321,17.2499,414126.1502,518635.8943,18.6613,0.048209
oilseed_farm,agrarian,6,39,8655557.98,573625.4438,1973.4702,182.0,497178.8771,17.4093,455758.1498,570703.875,18.9991,0.045142
oilseed_farm,agrarian,6,40,11028188.48,836059.0805,1937.1383,182.0,725527.7498,15.2002,665759.557,833187.9476,10.3904,0.030402
oilseed_farm,agrarian,6,41,12108244.39,919664.9877,1995.2521,182.0,798214.3299,15.1692,732557.1119,916713.1811,14.8591,0.028467
oilseed_farm,agrarian,6,42,13317907.01,1011631.4882,2055.1101,182.0,878173.1089,15.1655,806040.5254,1008596.5869,15.1286,0.026656
oilseed_farm,agrarian,6,43,14672729.14,1112794.6307,2116.7631,182.0,966131.4049,15.1871,886878.56,1109674.1429,15.403,0.024959
oilseed_farm,agrarian,6,44,16190129.93,1224074.0992,2180.2659,182.0,1062889.295,15.2322,975806.8805,1220865.4567,15.6825,0.023371
oilseed_farm,agrarian,6,45,17889618.81,1346481.5055,2245.6744,182.0,1169326.8331,15.2991,1073634.6929,1343182.0632,15.967,0.021884
oilseed_farm,agrarian,6,46,19793046.35,1481129.6552,2313.0447,182.0,1286412.1112,15.3862,1181252.1572,1477736.6895,16.2568,0.020491
oilseed_farm,agrarian,6,47,21924885.2,1629242.6243,2382.4359,182.0,1415210.0239,15.4923,1299638.4456,1625753.3297,16.5518,0.019187
oilseed_farm,agrarian,6,48,24312544.71,1792166.8823,2453.9086,182.0,1556891.9471,15.6161,1429870.6429,1788578.3694,16.8523,0.017966
oilseed_farm,agrarian,6,49,26986723.36,1971383.5768,2527.5259,182.0,1712746.4243,15.7564,1573133.5726,1967692.8685,17.1582,0.016823
oilseed_farm,agrarian,6,50,35142251.5,3014245.483,2447.1505,182.0,2620106.2093,13.4125,2407543.6606,3010666.3517,8.9882,0.010653
sugar_farm,agrarian,7,1,442135.1,11665.6128,938.1333,294.0,9077.1271,48.7087,7631.2902,10066.8128,,1.0
sugar_farm,agrarian,7,2,463135.1,12832.1741,966.2773,294.0,10067.5502,46.0028,8522.3233,11194.2301,21.2031,0.936364
sugar_farm,agrarian,7,3,486655.1,14115.3915,995.2657,294.0,11158.7295,43.6121,9505.4147,12437.1292,21.5547,0.876777
sugar_farm,agrarian,7,4,512997.5,15526.9306,1025.1236,294.0,12360.7921,41.502,10589.8591,13807.1404,21.9143,0.820982
sugar_farm,agrarian,7,5,542500.99,17079.6237,1055.8775,294.0,13684.8792,39.6424,11785.8827,15317.0596,22.2821,0.768738
sugar_farm,agrarian,7,6,575544.9,18787.5861,1087.5536,294.0,15143.2483,38.0067,13104.7385,16980.9654,22.6581,0.719818
sugar_farm,agrarian,7,7,612554.08,20666.3447,1120.18,294.0,16749.3833,36.5717,14558.8058,18814.3456,23.0424,0.674011
sugar_farm,agrarian,7,8,654004.36,22732.978,1153.7858,294.0,18518.1172,35.317,16161.7037,20834.2384,23.435,0.63112
